Parent	Daughters
nort3206	bilb1241
nort3206	bong1287
nort3206	buga1250
nort3206	damb1246
nort3206	duwe1237
nort3206	geda1237
nort3206	gimi1242
nort3206	gitu1237
nort3206	gora1262
nort3206	hote1245
nort3206	iwal1237
nort3206	kaie1237
nort3206	kair1263
nort3206	kapi1250
nort3206	kapp1237
nort3206	kapt1235
nort3206	karn1252
nort3206	karo1298
nort3206	kaul1240
nort3206	kayu1243
nort3206	kela1255
nort3206	kiss1246
nort3206	kove1237
nort3206	kuma1278
nort3206	labu1248
nort3206	lamo1244
nort3206	lesi1239
nort3206	liki1241
nort3206	lote1237
nort3206	lusi1240
nort3206	mala1487
nort3206	mala1489
nort3206	male1289
nort3206	malo1245
nort3206	mamu1254
nort3206	mana1295
nort3206	mang1403
nort3206	mang1404
nort3206	mapo1242
nort3206	mari1428
nort3206	mari1429
nort3206	masi1265
nort3206	mato1252
nort3206	matu1261
nort3206	mbul1263
nort3206	mede1237
nort3206	meng1267
nort3206	midd1327
nort3206	mind1255
nort3206	miuu1237
nort3206	mouk1239
nort3206	murp1234
nort3206	muso1238
nort3206	mutu1242
nort3206	nafi1237
nort3206	nort2857
nort3206	numb1247
nort3206	ormu1248
nort3206	pate1247
nort3206	piuu1237
nort3206	pode1237
nort3206	ronj1237
nort3206	sara1323
nort3206	seng1281
nort3206	sepa1241
nort3206	sera1260
nort3206	sioo1240
nort3206	siss1243
nort3206	sobe1238
nort3206	solo1258
nort3206	sout2877
nort3206	suku1264
nort3206	taki1248
nort3206	tami1290
nort3206	tarp1240
nort3206	tere1276
nort3206	toba1266
nort3206	tuml1238
nort3206	ulau1237
nort3206	vehe1237
nort3206	wabb1237
nort3206	wakd1237
nort3206	wamp1247
nort3206	wamp1248
nort3206	woge1237
nort3206	yabe1254
nort3206	yama1260
nort3206	yamn1237
nort3206	zena1237
nort3207	anta1255
nort3207	nort2890
nort3207	tsim1257
nort3208	caju1236
nort3208	emil1241
nort3208	faet1240
nort3208	fran1260
nort3208	friu1240
nort3208	guad1242
nort3208	guia1246
nort3208	gulf1242
nort3208	hait1244
nort3208	jude1255
nort3208	kari1301
nort3208	ladi1250
nort3208	ligu1248
nort3208	lomb1257
nort3208	loui1240
nort3208	mori1278
nort3208	nouc1234
nort3208	oldf1239
nort3208	pica1241
nort3208	piem1238
nort3208	reun1238
nort3208	roma1326
nort3208	roma1328
nort3208	sain1246
nort3208	sanm1305
nort3208	sass1235
nort3208	sese1246
nort3208	stan1290
nort3208	tayo1238
nort3208	vene1258
nort3208	wall1255
nort3209	asut1235
nort3209	bond1247
nort3209	chim1312
nort3209	chon1287
nort3209	cong1236
nort3209	cutc1238
nort3209	digo1243
nort3209	doee1238
nort3209	duru1249
nort3209	giry1241
nort3209	gogo1263
nort3209	ilwa1237
nort3209	kagu1239
nort3209	kami1256
nort3209	kutu1263
nort3209	kwer1261
nort3209	lugu1238
nort3209	maor1244
nort3209	mush1238
nort3209	mwal1237
nort3209	mwan1247
nort3209	ndzw1235
nort3209	ngaz1238
nort3209	ngul1246
nort3209	poko1261
nort3209	saga1256
nort3209	sege1246
nort3209	sham1280
nort3209	swah1253
nort3209	tave1240
nort3209	vidu1238
nort3209	zara1247
nort3209	zigu1242
nort3210	gamo1241
nort3210	gyem1238
nort3210	igut1238
nort3210	izor1238
nort3210	janj1240
nort3210	jere1244
nort3210	kudu1241
nort3210	lemo1242
nort3210	lere1241
nort3210	pana1298
nort3210	sang1329
nort3210	shau1238
nort3210	shen1250
nort3210	tunz1235
nort3210	ziri1239
nort3211	bwat1240
nort3211	fwai1237
nort3211	haek1239
nort3211	have1241
nort3211	hmwa1243
nort3211	jawe1237
nort3211	nemi1240
nort3211	pije1237
nort3211	pwaa1237
nort3211	pwap1237
nort3211	vama1243
nort3211	waam1236
nort3212	bara1369
nort3212	plat1254
nort3212	sout2920
nort3213	kand1300
nort3213	pinj1243
nort3213	simb1254
nort3214	chuk1274
nort3214	meru1245
nort3214	thar1283
nort3215	igut1238
nort3215	izor1238
nort3215	janj1240
nort3215	jere1244
nort3215	lemo1242
nort3215	pana1298
nort3215	sang1329
nort3215	tunz1235
nort3216	adon1237
nort3216	ilea1237
nort3217	noku1237
nort3217	piam1242
nort3217	tasm1246
nort3217	tolo1255
nort3217	valp1237
nort3217	vuna1239
nort3218	lena1238
nort3218	nort2847
nort3218	whit1269
nort3219	nort2994
nort3219	tsat1238
nort3220	gand1255
nort3220	gwer1238
nort3220	keny1278
nort3220	sing1266
nort3220	soga1242
nort3220	syan1242
nort3221	alun1238
nort3221	hulu1246
nort3221	lisa1239
nort3221	loun1239
nort3221	naka1263
nort3221	sale1244
nort3222	lele1267
nort3222	nort2836
nort3223	malu1245
nort3223	mpot1241
nort3223	nese1235
nort3223	vaoo1237
nort3225	baba1268
nort3225	bann1247
nort3225	blab1237
nort3225	chek1238
nort3225	duke1237
nort3225	gaoo1237
nort3225	ghan1242
nort3225	haho1237
nort3225	hako1237
nort3225	hali1244
nort3225	hoav1238
nort3225	kazu1245
nort3225	koko1269
nort3225	kusa1251
nort3225	lagh1246
nort3225	lawu1237
nort3225	lung1249
nort3225	maro1244
nort3225	mono1273
nort3225	neha1247
nort3225	papa1265
nort3225	peta1245
nort3225	riri1237
nort3225	rovi1238
nort3225	sapo1253
nort3225	simb1256
nort3225	sisi1250
nort3225	solo1257
nort3225	teop1238
nort3225	tinp1237
nort3225	tora1259
nort3225	ughe1237
nort3225	urua1242
nort3225	vagh1249
nort3225	vang1243
nort3225	vari1239
nort3225	zaba1237
nort3225	zaza1245
nort3226	bana1288
nort3226	limo1248
nort3226	maba1279
nort3227	gusi1247
nort3227	kuri1259
nort3227	suba1238
nort3227	suba1252
nort3228	chig1238
nort3228	hema1238
nort3228	nyan1307
nort3228	nyor1246
nort3228	ruul1235
nort3228	tali1258
nort3228	toor1238
nort3229	siss1242
nort3229	west2465
nort3230	mpot1241
nort3230	nese1235
nort3230	vaoo1237
nort3231	bana1288
nort3231	maba1279
nort3232	chon1287
nort3232	duru1249
nort3232	giry1241
nort3233	birw1238
nort3233	pedi1238
nort3233	tswa1237
nort3234	daga1272
nort3234	fare1241
nort3234	kant1249
nort3234	malb1235
nort3234	moss1236
nort3234	nabi1240
nort3234	nort2780
nort3234	safa1243
nort3234	sout2789
nort3234	sout2790
nort3234	wali1263
nort3235	kapi1249
nort3235	nuku1260
nort3236	hitu1239
nort3236	tule1244
nort3237	malb1235
nort3237	nort2780
nort3237	sout2790
nort3238	adas1235
nort3238	agta1234
nort3238	ahin1234
nort3238	amga1235
nort3238	arta1239
nort3238	bala1310
nort3238	bana1288
nort3238	bata1298
nort3238	bino1237
nort3238	butb1235
nort3238	casi1235
nort3238	cent2084
nort3238	cent2292
nort3238	dica1235
nort3238	dupa1235
nort3238	fair1238
nort3238	fina1242
nort3238	gada1258
nort3238	gadd1244
nort3238	ibal1244
nort3238	iban1267
nort3238	ilok1237
nort3238	ilon1239
nort3238	inla1260
nort3238	isin1239
nort3238	isna1241
nort3238	itaw1240
nort3238	iwak1237
nort3238	kank1243
nort3238	kara1487
nort3238	kele1259
nort3238	limo1248
nort3238	lowe1412
nort3238	lubu1243
nort3238	maba1279
nort3238	madu1248
nort3238	maen1235
nort3238	mala1534
nort3238	masa1307
nort3238	mayo1262
nort3238	moya1235
nort3238	nort2875
nort3238	nort2877
nort3238	pamp1244
nort3238	pang1290
nort3238	para1306
nort3238	pudt1235
nort3238	sout2905
nort3238	sout2908
nort3238	tuwa1243
nort3238	yoga1237
nort3239	mark1255
nort3239	poko1263
nort3240	amga1235
nort3240	bala1310
nort3240	bana1288
nort3240	bata1298
nort3240	bino1237
nort3240	butb1235
nort3240	cent2292
nort3240	fina1242
nort3240	inla1260
nort3240	kank1243
nort3240	limo1248
nort3240	lowe1412
nort3240	lubu1243
nort3240	maba1279
nort3240	madu1248
nort3240	maen1235
nort3240	masa1307
nort3240	mayo1262
nort3240	moya1235
nort3240	nort2877
nort3240	sout2908
nort3240	tuwa1243
nort3241	assy1241
nort3241	barz1241
nort3241	chal1275
nort3241	hula1244
nort3241	jewi1240
nort3241	koys1242
nort3241	lish1245
nort3241	lish1246
nort3241	lish1247
nort3241	sena1268
nort3242	barz1241
nort3242	lish1247
nort3243	dama1278
nort3243	korl1238
nort3245	haio1238
nort3245	nama1264
nort3246	aust1304
nort3246	hawa1245
nort3246	kapi1249
nort3246	mang1401
nort3246	maor1246
nort3246	nort2845
nort3246	nuku1258
nort3246	nuku1259
nort3246	nuku1260
nort3246	onto1237
nort3246	penr1237
nort3246	raka1237
nort3246	rapa1244
nort3246	rapa1245
nort3246	raro1241
nort3246	sika1261
nort3246	sout2866
nort3246	tahi1242
nort3246	taku1257
nort3246	tuam1242
nort3248	ghom1257
nort3248	senh1238
nort3252	chal1270
nort3252	nort2969
nort3253	abai1240
nort3253	abai1241
nort3253	aohe1237
nort3253	baha1257
nort3253	bara1370
nort3253	bela1260
nort3253	bint1246
nort3253	bolo1268
nort3253	bong1289
nort3253	book1241
nort3253	brun1245
nort3253	buka1261
nort3253	buki1248
nort3253	buru1304
nort3253	busa1255
nort3253	cent2098
nort3253	cent2100
nort3253	cent2101
nort3253	coas1294
nort3253	daro1239
nort3253	dump1242
nort3253	east2485
nort3253	east2486
nort3253	gana1277
nort3253	hovo1239
nort3253	idaa1241
nort3253	kaja1250
nort3253	kala1391
nort3253	kano1244
nort3253	kaya1324
nort3253	kaya1325
nort3253	kela1258
nort3253	keni1249
nort3253	kere1285
nort3253	kima1244
nort3253	kipu1237
nort3253	klia1235
nort3253	kota1278
nort3253	kota1279
nort3253	kuij1237
nort3253	labu1249
nort3253	laha1253
nort3253	lana1236
nort3253	lela1246
nort3253	leng1260
nort3253	long1406
nort3253	lotu1250
nort3253	lund1271
nort3253	main1275
nort3253	mend1267
nort3253	mino1243
nort3253	moda1244
nort3253	muri1259
nort3253	naro1251
nort3253	nort3262
nort3253	okol1241
nort3253	palu1253
nort3253	papa1268
nort3253	puna1266
nort3253	puna1267
nort3253	puna1268
nort3253	puna1275
nort3253	puna1278
nort3253	reja1241
nort3253	rung1259
nort3253	saba1265
nort3253	saba1267
nort3253	saja1241
nort3253	sebo1238
nort3253	sega1243
nort3253	seka1248
nort3253	selu1243
nort3253	semb1240
nort3253	seru1246
nort3253	sian1255
nort3253	sibu1258
nort3253	sout3241
nort3253	sugu1243
nort3253	taga1273
nort3253	tamb1254
nort3253	tamp1254
nort3253	tata1257
nort3253	temp1235
nort3253	timu1262
nort3253	tobi1239
nort3253	tomb1244
nort3253	trin1273
nort3253	tuto1241
nort3253	ukit1237
nort3253	umal1238
nort3253	umal1239
nort3253	uppe1427
nort3253	waha1238
nort3253	west2563
nort3253	west2564
nort3254	mama1271
nort3254	nane1238
nort3254	sici1249
nort3254	supy1237
nort3255	cent2126
nort3255	kika1239
nort3255	kuni1268
nort3255	nort2935
nort3255	okin1246
nort3255	sout2954
nort3255	toku1246
nort3255	yoro1243
nort3256	ayab1239
nort3256	kanj1260
nort3256	kuuk1238
nort3256	umbi1243
nort3256	umpi1239
nort3257	bolo1261
nort3257	holu1245
nort3257	kimb1241
nort3257	kwes1244
nort3257	mbal1257
nort3257	mban1264
nort3257	nson1238
nort3257	phen1239
nort3257	sama1300
nort3257	sond1250
nort3258	nort2702
nort3258	sout2711
nort3259	doya1240
nort3259	gimm1241
nort3259	gimn1238
nort3259	koma1266
nort3259	momj1237
nort3259	nort3260
nort3259	vere1252
nort3261	bign1238
nort3261	maee1241
nort3261	mara1399
nort3263	kamv1242
nort3263	kati1270
nort3263	pras1239
nort3264	khan1273
nort3264	obdo1234
nort3265	tecp1235
nort3265	uppe1275
nort3265	xico1235
nort3266	arch1246
nort3266	dale1238
nort3266	east2303
nort3266	gutn1238
nort3266	jamt1238
nort3266	swed1254
nort3267	beem1239
nort3267	doon1238
nort3267	kaam1238
nort3267	kuny1238
nort3267	laar1238
nort3267	suun1239
nort3271	cent2322
nort3271	mans1258
nort3276	akab1248
nort3276	akac1240
nort3276	akaj1239
nort3276	akak1251
nort3276	akak1252
nort3277	bura1273
nort3277	dato1239
nort3277	isim1234
nort3278	angu1242
nort3278	tyan1235
nort3278	wuth1237
nort3278	yang1305
nort3278	yupu1235
nort3281	bara1369
nort3281	bush1250
nort3281	plat1254
nort3281	sout2920
nort3282	finn1318
nort3282	ingr1248
nort3282	kare1335
nort3282	kven1236
nort3282	livv1243
nort3282	ludi1246
nort3282	torn1244
nort3282	veps1250
norw1260	trav1236
norw1261	mada1271
norw1261	norw1255
nsar1239	cung1238
nsar1239	ncan1245
nsar1239	noon1243
nsar1239	nsar1238
nson1239	ngon1267
nson1239	song1299
ntch1241	akas1242
ntch1241	ntch1242
nuau1240	nort2867
nuau1240	sout2895
nubi1251	birk1242
nubi1251	dair1239
nubi1251	dill1242
nubi1251	elhu1238
nubi1251	ghul1238
nubi1251	hara1258
nubi1251	kada1282
nubi1251	kark1256
nubi1251	kenu1236
nubi1251	mido1240
nubi1251	nobi1240
nubi1251	oldn1245
nubi1251	wali1262
nucl1241	cunn1236
nucl1241	hlai1239
nucl1244	amap1240
nucl1244	bopa1235
nucl1244	iter1241
nucl1244	nakw1240
nucl1244	nimo1247
nucl1276	cent1973
nucl1276	nort2646
nucl1276	sout2649
nucl1297	east1236
nucl1297	west2398
nucl1299	kave1238
nucl1299	krun1240
nucl1299	lave1248
nucl1299	lave1249
nucl1299	nyah1249
nucl1299	oyyy1238
nucl1299	sapu1248
nucl1299	souu1238
nucl1307	dzon1239
nucl1307	laya1253
nucl1307	luna1243
nucl1309	bokh1237
nucl1309	muzi1235
nucl1309	nort2716
nucl1309	phum1235
nucl1309	sout2722
nucl1313	lian1251
nucl1313	mzie1235
nucl1313	zeme1240
nucl1321	aghu1253
nucl1321	aghw1237
nucl1321	budu1248
nucl1321	kryt1240
nucl1321	lezg1247
nucl1321	rutu1240
nucl1321	taba1259
nucl1321	tsak1249
nucl1321	udii1243
nucl1332	mayk1239
nucl1332	ngaw1240
nucl1335	wath1238
nucl1335	west2443
nucl1335	woiw1237
nucl1371	bang1348
nucl1371	dadi1249
nucl1371	diji1241
nucl1371	tula1252
nucl1431	masa1300
nucl1431	samb1315
nucl1441	kara1484
nucl1441	kend1253
nucl1441	maba1277
nucl1441	marf1238
nucl1444	jena1242
nucl1444	tiem1235
nucl1444	tiey1235
nucl1445	kaka1265
nucl1445	kura1250
nucl1445	lele1266
nucl1445	mixi1241
nucl1463	ment1249
nucl1463	nias1242
nucl1463	siku1242
nucl1463	sime1241
nucl1470	bugh1239
nucl1470	gela1263
nucl1470	ghar1239
nucl1470	leng1259
nucl1470	mala1484
nucl1485	anut1237
nucl1485	aust1304
nucl1485	east2447
nucl1485	emae1237
nucl1485	futu1245
nucl1485	hawa1245
nucl1485	kapi1249
nucl1485	mang1401
nucl1485	maor1246
nucl1485	mele1250
nucl1485	niua1240
nucl1485	niua1241
nucl1485	nort2845
nucl1485	nuku1258
nucl1485	nuku1259
nucl1485	nuku1260
nucl1485	onto1237
nucl1485	penr1237
nucl1485	pile1238
nucl1485	puka1242
nucl1485	raka1237
nucl1485	rapa1244
nucl1485	rapa1245
nucl1485	raro1241
nucl1485	renn1242
nucl1485	samo1305
nucl1485	sika1261
nucl1485	sout2866
nucl1485	tahi1242
nucl1485	taku1257
nucl1485	tiko1237
nucl1485	toke1240
nucl1485	tuam1242
nucl1485	tuva1244
nucl1485	wall1257
nucl1485	west2516
nucl1506	kuni1263
nucl1506	lala1268
nucl1506	meke1243
nucl1506	tour1243
nucl1506	waim1251
nucl1510	bilb1241
nucl1510	geda1237
nucl1510	mari1428
nucl1510	matu1261
nucl1510	taki1248
nucl1542	ahin1234
nucl1542	ibal1244
nucl1542	iwak1237
nucl1542	kara1487
nucl1542	kele1259
nucl1573	buso1238
nucl1573	ciac1237
nucl1573	kaim1241
nucl1573	kiok1239
nucl1573	kumb1274
nucl1573	lasa1237
nucl1573	liab1237
nucl1573	muna1247
nucl1573	panc1247
nucl1580	keor1235
nucl1580	opao1240
nucl1580	orok1267
nucl1580	tair1256
nucl1580	toar1246
nucl1586	bisi1244
nucl1586	kapr1245
nucl1586	mari1432
nucl1586	suma1269
nucl1586	wata1251
nucl1590	heyo1240
nucl1590	sili1247
nucl1590	yaha1247
nucl1603	aeka1244
nucl1603	baru1269
nucl1603	bina1277
nucl1603	dogh1241
nucl1603	ewag1241
nucl1603	gain1243
nucl1603	hunj1241
nucl1603	kora1294
nucl1603	orok1269
nucl1617	domm1246
nucl1617	goli1247
nucl1617	kuma1280
nucl1617	salt1242
nucl1617	sina1271
nucl1621	bian1251
nucl1621	nucl1622
nucl1631	nafr1241
nucl1631	nucl1632
nucl1631	tabl1243
nucl1641	baha1258
nucl1641	ihaa1241
nucl1642	ambu1247
nucl1642	buru1309
nucl1642	gaik1242
nucl1642	hang1263
nucl1642	iatm1242
nucl1642	keak1239
nucl1642	koiw1243
nucl1642	mana1298
nucl1642	seng1284
nucl1642	sosk1235
nucl1642	yelo1243
nucl1644	nort2935
nucl1644	okin1246
nucl1644	sout2954
nucl1644	toku1246
nucl1656	kuik1246
nucl1656	mati1253
nucl1659	mini1256
nucl1659	muru1274
nucl1659	nupo1240
nucl1661	coto1237
nucl1661	kama1372
nucl1661	meni1247
nucl1662	iten1243
nucl1662	kuyu1236
nucl1667	cent2142
nucl1667	sout2996
nucl1701	bora1271
nucl1701	buss1239
nucl1701	dira1242
nucl1701	east2652
nucl1701	kons1243
nucl1701	orma1241
nucl1701	waat1238
nucl1701	west2721
nucl1708	abua1245
nucl1708	agii1245
nucl1708	ambr1239
nucl1708	amol1235
nucl1708	arue1240
nucl1708	aruo1240
nucl1708	auuu1241
nucl1708	beli1258
nucl1708	brag1240
nucl1708	buki1249
nucl1708	bumb1241
nucl1708	buna1277
nucl1708	bung1270
nucl1708	diaa1238
nucl1708	eiti1240
nucl1708	elep1240
nucl1708	elke1240
nucl1708	gnau1240
nucl1708	heyo1240
nucl1708	ineb1235
nucl1708	juwa1238
nucl1708	kabo1248
nucl1708	kama1367
nucl1708	komb1272
nucl1708	kwam1254
nucl1708	laek1243
nucl1708	mini1253
nucl1708	molm1235
nucl1708	mufi1238
nucl1708	nabi1239
nucl1708	ning1273
nucl1708	nort2907
nucl1708	oloo1241
nucl1708	seta1245
nucl1708	seti1248
nucl1708	sili1247
nucl1708	sina1269
nucl1708	sout2932
nucl1708	torr1259
nucl1708	urat1244
nucl1708	urim1251
nucl1708	urim1252
nucl1708	valm1241
nucl1708	wana1268
nucl1708	wiar1238
nucl1708	womp1235
nucl1708	yaha1247
nucl1708	yamb1254
nucl1708	yang1295
nucl1708	yang1296
nucl1708	yang1297
nucl1708	yapu1240
nucl1708	yaus1235
nucl1708	yill1241
nucl1708	yiss1240
nucl1709	abag1245
nucl1709	aeka1244
nucl1709	agar1252
nucl1709	aghu1255
nucl1709	alek1238
nucl1709	amai1246
nucl1709	amel1241
nucl1709	anam1247
nucl1709	anam1248
nucl1709	anga1292
nucl1709	anga1293
nucl1709	anga1294
nucl1709	angg1239
nucl1709	anja1238
nucl1709	apal1256
nucl1709	araw1272
nucl1709	asar1240
nucl1709	asas1240
nucl1709	asue1235
nucl1709	atem1241
nucl1709	auye1238
nucl1709	awap1236
nucl1709	awar1248
nucl1709	awiy1238
nucl1709	bagu1252
nucl1709	baim1245
nucl1709	baim1246
nucl1709	barg1252
nucl1709	baru1269
nucl1709	bauu1244
nucl1709	bena1264
nucl1709	bepo1240
nucl1709	bila1257
nucl1709	bimi1240
nucl1709	bina1277
nucl1709	binu1245
nucl1709	biso1243
nucl1709	biyo1244
nucl1709	bong1291
nucl1709	bonk1244
nucl1709	boro1279
nucl1709	boun1245
nucl1709	brem1238
nucl1709	bulg1265
nucl1709	buru1306
nucl1709	buru1307
nucl1709	buru1308
nucl1709	casu1237
nucl1709	cent2117
nucl1709	cent2118
nucl1709	chua1250
nucl1709	cita1245
nucl1709	dana1254
nucl1709	dano1240
nucl1709	daoo1238
nucl1709	dedu1240
nucl1709	dege1247
nucl1709	dimi1244
nucl1709	diuw1238
nucl1709	dogh1241
nucl1709	domm1246
nucl1709	domu1246
nucl1709	dudu1240
nucl1709	dump1243
nucl1709	dumu1246
nucl1709	east2516
nucl1709	eder1237
nucl1709	eipo1242
nucl1709	ekar1243
nucl1709	enga1252
nucl1709	erav1244
nucl1709	ewag1241
nucl1709	fait1240
nucl1709	faiw1243
nucl1709	fino1238
nucl1709	fora1245
nucl1709	fore1270
nucl1709	gads1258
nucl1709	gain1243
nucl1709	gall1278
nucl1709	gang1270
nucl1709	gant1244
nucl1709	garu1246
nucl1709	gend1249
nucl1709	gimi1243
nucl1709	gira1247
nucl1709	goli1247
nucl1709	guhu1244
nucl1709	guma1255
nucl1709	gusa1246
nucl1709	guya1251
nucl1709	gwah1244
nucl1709	huli1244
nucl1709	hunj1241
nucl1709	hupl1238
nucl1709	imbo1238
nucl1709	inok1238
nucl1709	ipil1240
nucl1709	isab1240
nucl1709	iseb1246
nucl1709	iwur1240
nucl1709	iyoo1238
nucl1709	jair1235
nucl1709	jili1241
nucl1709	kala1397
nucl1709	kama1370
nucl1709	kamb1302
nucl1709	kamb1303
nucl1709	kamo1255
nucl1709	kand1303
nucl1709	kani1286
nucl1709	kare1341
nucl1709	kate1253
nucl1709	kein1239
nucl1709	kena1250
nucl1709	kesa1244
nucl1709	kete1254
nucl1709	ketu1238
